"1 _ 1",,,"2 _ 1",,,"3 _ 1",,,"4 _ 1",,
"Time","Force","Stroke","Time","Force","Stroke","Time","Force","Stroke","Time","Force","Stroke"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
"34.58","2394.995","0.5763333","34.58","1965.117","0.5763333","34.58","2345.073","0.5762333","34.58","2645.466","0.5762666"
"34.59","2395.979","0.5765","34.59","1966.07","0.5765","34.59","2346.022","0.5764334","34.59","2646.437","0.5764334"
"34.6","2396.949","0.5766667","34.6","1967.042","0.5766667","34.6","2346.991","0.5765667","34.6","2647.399","0.5766"
"34.61","2397.905","0.5768334","34.61","1968.025","0.5768334","34.61","2347.963","0.5767667","34.61","2648.36","0.5767667"
"34.62","2398.845","0.577","34.62","1969.003","0.577","34.62","2348.925","0.5769333","34.62","2649.336","0.5769"
"34.63","2399.775","0.5771334","34.63","1969.957","0.5771334","34.63","2349.875","0.5771334","34.63","2650.325","0.5770667"
"34.64","2400.703","0.5773","34.64","1970.878","0.5773","34.64","2350.825","0.5772667","34.64","2651.306","0.5772333"
"34.65","2401.629","0.5774667","34.65","1971.789","0.5775","34.65","2351.797","0.5774333","34.65","2652.257","0.5774"
"34.66","2402.541","0.5776333","34.66","1972.706","0.5776667","34.66","2352.801","0.5776","34.66","2653.177","0.5775667"
"34.67","2403.428","0.5778","34.67","1973.629","0.5778334","34.67","2353.819","0.5777667","34.67","2654.09","0.5777333"
"34.68","2404.296","0.5779667","34.68","1974.555","0.578","34.68","2354.809","0.5779333","34.68","2655.011","0.5779"
"34.69","2405.171","0.5781667","34.69","1975.488","0.5781333","34.69","2355.751","0.5780666","34.69","2655.949","0.5780666"
"34.7","2406.081","0.5783333","34.7","1976.429","0.5783333","34.7","2356.654","0.5782334","34.7","2656.9","0.5782334"
"34.71","2407.027","0.5785","34.71","1977.371","0.5785","34.71","2357.547","0.5784333","34.71","2657.855","0.5784"
"34.72","2408.006","0.5786667","34.72","1978.302","0.5786667","34.72","2358.452","0.5785667","34.72","2658.813","0.5785667"
"34.73","2409.002","0.5788","34.73","1979.216","0.5788333","34.73","2359.376","0.5787666","34.73","2659.779","0.5787333"
"34.74","2409.986","0.579","34.74","1980.123","0.579","34.74","2360.315","0.5789334","34.74","2660.759","0.5789"
"34.75","2410.936","0.5791667","34.75","1981.045","0.5791667","34.75","2361.266","0.5790667","34.75","2661.748","0.5790667"
"34.76","2411.856","0.5793334","34.76","1981.986","0.5793","34.76","2362.222","0.5792667","34.76","2662.74","0.5792667"
"34.77","2412.762","0.5795","34.77","1982.925","0.5795","34.77","2363.177","0.5794","34.77","2663.732","0.5794333"
"34.78","2413.673","0.5796667","34.78","1983.844","0.5796667","34.78","2364.133","0.5795667","34.78","2664.722","0.5796"
"34.79","2414.598","0.5798333","34.79","1984.754","0.5798333","34.79","2365.088","0.5797667","34.79","2665.71","0.5797667"
"34.8","2415.535","0.58","34.8","1985.68","0.5799667","34.8","2366.04","0.5799","34.8","2666.697","0.5799333"
"34.81","2416.476","0.5802","34.81","1986.627","0.5801333","34.81","2366.993","0.5801","34.81","2667.678","0.5801"
"34.82","2417.432","0.5803667","34.82","1987.568","0.5803","34.82","2367.946","0.5802333","34.82","2668.661","0.5802333"
"34.83","2418.407","0.5805","34.83","1988.479","0.5804667","34.83","2368.898","0.5804334","34.83","2669.648","0.5804334"
"34.84","2419.387","0.5806667","34.84","1989.357","0.5806333","34.84","2369.854","0.5806","34.84","2670.635","0.5805666"
"34.85","2420.354","0.5808333","34.85","1990.224","0.5807667","34.85","2370.814","0.5807334","34.85","2671.608","0.5807667"
"34.86","2421.292","0.581","34.86","1991.099","0.5809667","34.86","2371.771","0.5809","34.86","2672.559","0.5809333"
"34.87","2422.194","0.5811667","34.87","1992","0.5811334","34.87","2372.716","0.5810667","34.87","2673.499","0.5811"
"34.88","2423.074","0.5813","34.88","1992.934","0.5813","34.88","2373.648","0.5812667","34.88","2674.448","0.5812667"
"34.89","2423.96","0.5814667","34.89","1993.894","0.5815","34.89","2374.574","0.5814","34.89","2675.423","0.5814334"
"34.9","2424.865","0.5816333","34.9","1994.877","0.5816333","34.9","2375.504","0.5816","34.9","2676.422","0.5816"
"34.91","2425.776","0.5818","34.91","1995.872","0.5818","34.91","2376.451","0.5817667","34.91","2677.423","0.5817667"
"34.92","2426.675","0.5819667","34.92","1996.859","0.5819667","34.92","2377.42","0.5819333","34.92","2678.407","0.5819333"
"34.93","2427.572","0.5821334","34.93","1997.824","0.5821334","34.93","2378.394","0.5821","34.93","2679.374","0.5821"
"34.94","2428.483","0.5823","34.94","1998.757","0.5823","34.94","2379.361","0.5822667","34.94","2680.333","0.5822334"
"34.95","2429.402","0.5824667","34.95","1999.65","0.5824667","34.95","2380.337","0.5824333","34.95","2681.29","0.5824"
"34.96","2430.31","0.5826333","34.96","2000.528","0.5826333","34.96","2381.329","0.5826","34.96","2682.24","0.5826"
"34.97","2431.211","0.5828","34.97","2001.43","0.5828","34.97","2382.322","0.5827667","34.97","2683.178","0.5827667"
"34.98","2432.125","0.5829667","34.98","2002.374","0.583","34.98","2383.307","0.5829334","34.98","2684.112","0.5829"
"34.99","2433.057","0.5831333","34.99","2003.342","0.5831667","34.99","2384.28","0.5830667","34.99","2685.054","0.5830667"
"35","2433.996","0.5833333","35","2004.313","0.5833667","35","2385.243","0.5832334","35","2686.013","0.5832667"
"35.01","2434.939","0.5834666","35.01","2005.298","0.5835333","35.01","2386.19","0.5833667","35.01","2686.983","0.5834"
"35.02","2435.896","0.5836334","35.02","2006.311","0.5837","35.02","2387.115","0.5835333","35.02","2687.948","0.5835667"
"35.03","2436.859","0.5838","35.03","2007.341","0.5838333","35.03","2388.006","0.5837","35.03","2688.903","0.5837333"
"35.04","2437.823","0.5839667","35.04","2008.359","0.5839667","35.04","2388.863","0.5838667","35.04","2689.854","0.5839334"
"35.05","2438.777","0.5841666","35.05","2009.338","0.5841333","35.05","2389.708","0.5840333","35.05","2690.802","0.5841"
"35.06","2439.718","0.5843334","35.06","2010.275","0.5843","35.06","2390.58","0.5842","35.06","2691.755","0.5842667"
"35.07","2440.665","0.5844667","35.07","2011.174","0.5844667","35.07","2391.496","0.5844","35.07","2692.722","0.5844333"
"35.08","2441.637","0.5846334","35.08","2012.042","0.5846667","35.08","2392.449","0.5846","35.08","2693.715","0.5846334"
"35.09","2442.624","0.5848","35.09","2012.897","0.5848","35.09","2393.437","0.5847667","35.09","2694.721","0.5848"
"35.1","2443.585","0.5849667","35.1","2013.777","0.5849667","35.1","2394.45","0.5849333","35.1","2695.727","0.5849667"
"35.11","2444.49","0.5851","35.11","2014.711","0.5851333","35.11","2395.481","0.5851","35.11","2696.731","0.5851333"
"35.12","2445.353","0.5853","35.12","2015.681","0.5852666","35.12","2396.529","0.5852666","35.12","2697.732","0.5852666"
"35.13","2446.216","0.5854667","35.13","2016.646","0.5854334","35.13","2397.579","0.5854334","35.13","2698.726","0.5854334"
"35.14","2447.106","0.5856333","35.14","2017.573","0.5856333","35.14","2398.609","0.5856","35.14","2699.698","0.5856333"
"35.15","2448.029","0.5858","35.15","2018.467","0.5858","35.15","2399.599","0.5857667","35.15","2700.647","0.5858"
"35.16","2448.976","0.586","35.16","2019.361","0.5859666","35.16","2400.556","0.5859333","35.16","2701.581","0.5859666"
"35.17","2449.945","0.5861667","35.17","2020.278","0.5861667","35.17","2401.509","0.5861","35.17","2702.519","0.5861334"
"35.18","2450.922","0.5863","35.18","2021.223","0.5863333","35.18","2402.469","0.5862667","35.18","2703.469","0.5862667"
"35.19","2451.899","0.5864667","35.19","2022.191","0.5865","35.19","2403.422","0.5864334","35.19","2704.431","0.5864334"
"35.2","2452.875","0.5866333","35.2","2023.184","0.5866666","35.2","2404.354","0.5865667","35.2","2705.404","0.5866"
"35.21","2453.836","0.5868334","35.21","2024.189","0.5868334","35.21","2405.279","0.5867333","35.21","2706.382","0.5868"
"35.22","2454.768","0.587","35.22","2025.185","0.5869667","35.22","2406.219","0.5869","35.22","2707.346","0.5869667"
"35.23","2455.683","0.5871667","35.23","2026.155","0.5871333","35.23","2407.169","0.5870667","35.23","2708.291","0.5871"
"35.24","2456.611","0.5873333","35.24","2027.096","0.5873","35.24","2408.106","0.5872334","35.24","2709.227","0.5873"
"35.25","2457.574","0.5875","35.25","2028.018","0.5875","35.25","2409.026","0.5874","35.25","2710.17","0.5874333"
"35.26","2458.565","0.5876667","35.26","2028.929","0.5876667","35.26","2409.948","0.5875667","35.26","2711.123","0.5876333"
"35.27","2459.555","0.5878333","35.27","2029.839","0.5878333","35.27","2410.885","0.5877333","35.27","2712.081","0.5878"
"35.28","2460.52","0.588","35.28","2030.763","0.5879667","35.28","2411.83","0.5878667","35.28","2713.044","0.5879667"
"35.29","2461.46","0.5881333","35.29","2031.713","0.5881333","35.29","2412.77","0.5880333","35.29","2714.02","0.5881333"
"35.3","2462.384","0.5883","35.3","2032.677","0.5883334","35.3","2413.697","0.5882","35.3","2715","0.5883"
"35.31","2463.297","0.5884666","35.31","2033.629","0.5885","35.31","2414.607","0.5883667","35.31","2715.976","0.5884333"
"35.32","2464.2","0.5886","35.32","2034.57","0.5886334","35.32","2415.501","0.5885667","35.32","2716.951","0.5886"
"35.33","2465.088","0.5888","35.33","2035.508","0.5888333","35.33","2416.401","0.5887333","35.33","2717.933","0.5887667"
"35.34","2465.958","0.5889333","35.34","2036.452","0.589","35.34","2417.333","0.5889","35.34","2718.909","0.5889333"
"35.35","2466.823","0.5891333","35.35","2037.396","0.5891667","35.35","2418.3","0.5890334","35.35","2719.842","0.5891"
"35.36","2467.7","0.5893","35.36","2038.341","0.5893","35.36","2419.293","0.5892","35.36","2720.729","0.5892667"
"35.37","2468.606","0.5894667","35.37","2039.297","0.5894667","35.37","2420.285","0.5893667","35.37","2721.615","0.5894333"
"35.38","2469.547","0.5896333","35.38","2040.255","0.5896333","35.38","2421.248","0.5895666","35.38","2722.538","0.5896"
"35.39","2470.512","0.5898","35.39","2041.186","0.5898","35.39","2422.183","0.5897334","35.39","2723.496","0.5897667"
"35.4","2471.488","0.5899667","35.4","2042.08","0.5899667","35.4","2423.108","0.5899","35.4","2724.474","0.5899333"
"35.41","2472.455","0.5901334","35.41","2042.952","0.5901334","35.41","2424.054","0.5900667","35.41","2725.469","0.5901334"
"35.42","2473.406","0.5903333","35.42","2043.827","0.5903","35.42","2425.032","0.5902333","35.42","2726.471","0.5903"
"35.43","2474.354","0.5905","35.43","2044.718","0.5904667","35.43","2426.035","0.5904","35.43","2727.469","0.5904334"
"35.44","2475.317","0.5906667","35.44","2045.624","0.5906333","35.44","2427.041","0.5906","35.44","2728.463","0.5906"
"35.45","2476.302","0.5908334","35.45","2046.544","0.5908334","35.45","2428.028","0.5907667","35.45","2729.452","0.5907667"
"35.46","2477.287","0.591","35.46","2047.476","0.591","35.46","2428.995","0.5909667","35.46","2730.43","0.5909"
"35.47","2478.259","0.5911667","35.47","2048.431","0.5911667","35.47","2429.968","0.5911334","35.47","2731.383","0.5910667"
"35.48","2479.216","0.5913333","35.48","2049.417","0.5913333","35.48","2430.966","0.5912667","35.48","2732.309","0.5912333"
"35.49","2480.161","0.5915","35.49","2050.42","0.5915","35.49","2431.993","0.5914","35.49","2733.214","0.5914333"
"35.5","2481.101","0.5916667","35.5","2051.416","0.5916333","35.5","2433.03","0.5915667","35.5","2734.116","0.5916"
"35.51","2482.038","0.5918334","35.51","2052.398","0.5918","35.51","2434.043","0.5917667","35.51","2735.039","0.5917667"
"35.52","2482.977","0.592","35.52","2053.358","0.5919667","35.52","2434.99","0.5919","35.52","2736.011","0.5919334"
"35.53","2483.907","0.5921667","35.53","2054.286","0.5921333","35.53","2435.872","0.5921","35.53","2737.033","0.5921"
"35.54","2484.838","0.5923333","35.54","2055.188","0.5923","35.54","2436.741","0.5922334","35.54","2738.066","0.5922667"
"35.55","2485.778","0.5925","35.55","2056.087","0.5924667","35.55","2437.642","0.5924333","35.55","2739.065","0.5924333"
"35.56","2486.716","0.5926667","35.56","2057.006","0.5926334","35.56","2438.573","0.5926","35.56","2740.029","0.5926"
"35.57","2487.649","0.5928333","35.57","2057.941","0.5928","35.57","2439.512","0.5927667","35.57","2740.993","0.5927667"
"35.58","2488.587","0.593","35.58","2058.868","0.5929667","35.58","2440.452","0.5929","35.58","2741.983","0.5929334"
"35.59","2489.542","0.5931666","35.59","2059.783","0.5931333","35.59","2441.396","0.5930667","35.59","2742.987","0.5931"
"35.6","2490.502","0.5933334","35.6","2060.701","0.5933","35.6","2442.345","0.5932333","35.6","2743.986","0.5932667"
"35.61","2491.446","0.5934667","35.61","2061.625","0.5934667","35.61","2443.289","0.5934","35.61","2744.966","0.5934333"
"35.62","2492.367","0.5936334","35.62","2062.548","0.5936334","35.62","2444.221","0.5935667","35.62","2745.922","0.5935667"
"35.63","2493.286","0.5938333","35.63","2063.465","0.5938","35.63","2445.149","0.5937667","35.63","2746.859","0.5937333"
"35.64","2494.211","0.594","35.64","2064.387","0.5939667","35.64","2446.082","0.5939333","35.64","2747.794","0.5939"
"35.65","2495.14","0.5941667","35.65","2065.321","0.5941333","35.65","2447.031","0.5941","35.65","2748.729","0.5940667"
"35.66","2496.079","0.5943334","35.66","2066.261","0.5943","35.66","2447.998","0.5942667","35.66","2749.659","0.5942333"
"35.67","2497.032","0.5945","35.67","2067.202","0.5944667","35.67","2448.976","0.5944334","35.67","2750.592","0.5944"
"35.68","2498.001","0.5946667","35.68","2068.142","0.5946333","35.68","2449.959","0.5945667","35.68","2751.536","0.5945667"
"35.69","2498.969","0.5948333","35.69","2069.085","0.5948","35.69","2450.937","0.5947334","35.69","2752.496","0.5947667"
"35.7","2499.917","0.5949667","35.7","2070.042","0.5949667","35.7","2451.895","0.5949","35.7","2753.47","0.5949333"
"35.71","2500.841","0.5951334","35.71","2071.011","0.5951334","35.71","2452.827","0.5950667","35.71","2754.44","0.5951334"
"35.72","2501.757","0.5953","35.72","2071.982","0.5953","35.72","2453.744","0.5952333","35.72","2755.405","0.5953"
"35.73","2502.681","0.5954667","35.73","2072.946","0.5954667","35.73","2454.666","0.5954334","35.73","2756.383","0.5954667"
"35.74","2503.609","0.5956666","35.74","2073.901","0.5956333","35.74","2455.61","0.5955667","35.74","2757.397","0.5956333"
"35.75","2504.536","0.5958334","35.75","2074.846","0.5958","35.75","2456.571","0.5957667","35.75","2758.443","0.5958"
"35.76","2505.471","0.596","35.76","2075.776","0.5959667","35.76","2457.536","0.5959","35.76","2759.501","0.5959333"
"35.77","2506.421","0.5961667","35.77","2076.687","0.5961","35.77","2458.494","0.5961","35.77","2760.538","0.5961"
"35.78","2507.385","0.5963333","35.78","2077.591","0.5963","35.78","2459.451","0.5962667","35.78","2761.532","0.5962667"
"35.79","2508.364","0.5965","35.79","2078.5","0.5964667","35.79","2460.409","0.5964333","35.79","2762.481","0.5964333"
"35.8","2509.355","0.5966667","35.8","2079.422","0.5966333","35.8","2461.364","0.5965667","35.8","2763.396","0.5966333"
"35.81","2510.354","0.5968333","35.81","2080.362","0.5968","35.81","2462.32","0.5967333","35.81","2764.303","0.5967667"
"35.82","2511.342","0.597","35.82","2081.322","0.5969334","35.82","2463.285","0.5969","35.82","2765.238","0.5969334"
"35.83","2512.306","0.5971667","35.83","2082.296","0.5971333","35.83","2464.251","0.5970333","35.83","2766.208","0.5971"
"35.84","2513.248","0.5973333","35.84","2083.259","0.5973","35.84","2465.205","0.5972334","35.84","2767.199","0.5972334"
"35.85","2514.179","0.5974666","35.85","2084.191","0.5974666","35.85","2466.141","0.5974","35.85","2768.182","0.5974"
"35.86","2515.119","0.5976334","35.86","2085.103","0.5976334","35.86","2467.062","0.5975667","35.86","2769.14","0.5975667"
"35.87","2516.069","0.5978333","35.87","2086.029","0.5978","35.87","2467.977","0.5977","35.87","2770.068","0.5977333"
"35.88","2517.006","0.598","35.88","2086.982","0.5979667","35.88","2468.906","0.5979","35.88","2770.971","0.5979"
"35.89","2517.925","0.5981333","35.89","2087.949","0.5981333","35.89","2469.852","0.5981","35.89","2771.866","0.5981"
"35.9","2518.846","0.5983","35.9","2088.915","0.5983","35.9","2470.803","0.5982667","35.9","2772.775","0.5982667"
"35.91","2519.793","0.5985","35.91","2089.867","0.5984667","35.91","2471.752","0.5984333","35.91","2773.711","0.5984667"
"35.92","2520.76","0.5986667","35.92","2090.815","0.5986333","35.92","2472.725","0.5986","35.92","2774.683","0.5986333"
"35.93","2521.726","0.5988333","35.93","2091.761","0.5988","35.93","2473.743","0.5987334","35.93","2775.691","0.5988"
"35.94","2522.689","0.599","35.94","2092.703","0.5989667","35.94","2474.79","0.5989","35.94","2776.72","0.5989333"
"35.95","2523.673","0.5991667","35.95","2093.635","0.5991333","35.95","2475.813","0.5990334","35.95","2777.753","0.5991"
"35.96","2524.676","0.5993333","35.96","2094.565","0.5993","35.96","2476.779","0.5992333","35.96","2778.769","0.5992666"
"35.97","2525.677","0.5994667","35.97","2095.507","0.5994667","35.97","2477.694","0.5994334","35.97","2779.753","0.5994334"
"35.98","2526.657","0.5996333","35.98","2096.463","0.5996333","35.98","2478.584","0.5996","35.98","2780.698","0.5996"
"35.99","2527.622","0.5998","35.99","2097.417","0.5998","35.99","2479.481","0.5997667","35.99","2781.607","0.5998"
"36","2528.583","0.5999666","36","2098.356","0.5999666","36","2480.415","0.5999333","36","2782.506","0.5999666"
"36.01","2529.533","0.6001334","36.01","2099.287","0.6001334","36.01","2481.396","0.6001","36.01","2783.427","0.6001334"
"36.02","2530.464","0.6003","36.02","2100.225","0.6003","36.02","2482.404","0.6002667","36.02","2784.397","0.6003"
"36.03","2531.387","0.6004667","36.03","2101.17","0.6004667","36.03","2483.412","0.6004333","36.03","2785.412","0.6004667"
"36.04","2532.322","0.6006333","36.04","2102.109","0.6006333","36.04","2484.418","0.6006","36.04","2786.438","0.6006333"
